,Text (IPCC report),Text (IPCC report) - Row Index,Text (IPCC mentions),Text (IPCC mentions) - Row Index,Distance,Ratio,Matching Text
6784,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission calculations are bases on net calorific values.,917,45,0.5039370078740157,"['mission', 's are ']"
6785,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emissions from IPPU are calculated based on the regression analyses model.,1138,46,0.5241379310344827,['missions ']
6786,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emissions and removals are not reported for unmanaged wetlands and other land.,1436,50,0.5103448275862069,"['Emissions ', 's are n']"
6787,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission factors were determined from the carbon content of the fuel.,1656,46,0.5142857142857142,['mission']
6788,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The IPCC default emission factors were used to estimate the total emissions.,1678,51,0.5174825174825175,['mission']
6789,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"Emission estimates are, however, based on bottom-up activity data and methodologies.",1686,59,0.5033112582781457,['Emission']
6790,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emissions from solvents are not estimated due to a lack of data.,1711,44,0.5954198473282443,"['Emissions ', 's are n']"
6791,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"Carbon emission factors were compared to literature, and to IPCC values.",1786,46,0.5035971223021583,"['mission', 'ed to ']"
6792,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"Carbon emission factors were compared to literature, and to IPCC values.",1790,46,0.5035971223021583,"['mission', 'ed to ']"
6793,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emission factors are obtained by region and livestock sub-category.,2090,45,0.5223880597014925,"['Emission', 's are ']"
6794,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emission factors are obtained by region.,2094,43,0.5046728971962617,"['Emission', 's are ']"
6795,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission trend is similar to the variation of the activity data.,2133,49,0.5037037037037038,['mission']
6796,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission trend is similar to the variation of the activity data.,2140,49,0.5037037037037038,['mission']
6797,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"Canada's GHG emission reduction targets are economy-wide, covering all sectors and gases.",2319,59,0.5128205128205128,"['mission', 's are ', ' gases']"
6798,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"In addition, emissions from landfills are included in the waste and others sector.",2326,49,0.5369127516778524,"['missions ', 's are ']"
6799,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emission factors are represented by default factors.,2337,41,0.5378151260504201,"['Emission', 's are ']"
6800,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The GHG emissions reported include: the direct greenhouse gases (e.g.,2464,43,0.5294117647058824,"['missions ', ' gases ']"
6801,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emissions and removals are not reported for unmanaged wetlands and other land.,2586,50,0.5103448275862069,"['Emissions ', 's are n']"
6802,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The default emission factors retained are recorded in the table below.,2635,51,0.5109489051094891,['mission']
6803,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,GHG emissions were estimated at the national scale for all GHGs.,2650,44,0.5038167938931297,['missions ']
6804,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emissions from Costa Rica are estimated based on IPCC 2006 methodologies.,2705,52,0.5142857142857142,['Emissions ']
6805,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emissions are presented in Giga grams (Gg) equivalent to 1000 tons.,2998,46,0.5072463768115942,['missions ']
6806,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emission factors are obtained by region and livestock sub-category.,3362,45,0.5223880597014925,"['Emission', 's are ']"
6807,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,Emission factors are obtained by region.,3366,43,0.5046728971962617,"['Emission', 's are ']"
6808,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission trend is similar to the variation of the activity data.,3405,49,0.5037037037037038,['mission']
6809,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission trend is similar to the variation of the activity data.,3412,49,0.5037037037037038,['mission']
6810,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,NMVOCs emission is determined by the weight of melted glass mass.,3577,45,0.5303030303030303,['mission']
6811,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"In addition, emissions from landfills are included in the waste and others sector.",3719,49,0.5369127516778524,"['missions ', 's are ']"
6812,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,"Canada's GHG emission reduction targets are economywide, covering all sectors and gases.",3732,58,0.5161290322580645,"['mission', 's are ', ' gases']"
6813,V d Emissions metrics are needed to aggregate baskets of gases to .,1581,The emission factors are the default values given by the IPCC.,3911,43,0.5116279069767442,"['mission', 's are ']"
6814,determine net zero GHG emissions.,1581,A wide variety of industrial activities produce GHG emissions.,50,37,0.5684210526315789,[' GHG emissions.']
6815,determine net zero GHG emissions.,1581,Difference in PFC emissions in CO₂ eq.,357,27,0.5070422535211268,[' emissions']
6816,determine net zero GHG emissions.,1581,three emissions sources accounted for 60% of all emissions.,451,36,0.5217391304347826,[' emissions.']
6817,determine net zero GHG emissions.,1581,The share in total GHG emissions from sector 2.B.1.,881,33,0.5238095238095238,[' GHG emissions']
6818,determine net zero GHG emissions.,1581,"Therefore, there are no revisions.",1071,21,0.5373134328358209,['sions.']
6819,determine net zero GHG emissions.,1581,"Therefore, there are no revisions.",1087,21,0.5373134328358209,['sions.']
6820,determine net zero GHG emissions.,1581,It is based on the 2005 inventory GHG emissions.,1318,26,0.5925925925925926,[' GHG emissions.']
6821,determine net zero GHG emissions.,1581,This calcination reaction produces CO₂ emissions.,1680,30,0.5121951219512195,[' emissions.']
6822,determine net zero GHG emissions.,1581,Carbide production can result in GHG emissions such as CO₂ and CH.,1692,44,0.505050505050505,['GHG emissions']
6823,determine net zero GHG emissions.,1581,It does this by looking at the trend in emissions.,2361,30,0.5301204819277108,[' emissions.']
6824,"The choice of emissions metric hence affects the quantification of net zero GHG emissions, and therefore the resulting temperature outcome of reaching and sustaining net zero GHG emissions levels (high confidence).",1581,"In the analysis of emissions, the approach according to the level of emissions and that according to the trend of emissions were considered with and without the emissions linked to forestry and other land uses (FAT).",2657,155,0.5116279069767442,"[' of emissions', ' emissions', ' and th', ' emissions l']"
6825,"The choice of emissions metric hence affects the quantification of net zero GHG emissions, and therefore the resulting temperature outcome of reaching and sustaining net zero GHG emissions levels (high confidence).",1581,"For N2O emissions, the IPCC recommends estimating the direct emissions and the indirect emissions that come from the different manure management systems existing in the country.",3884,137,0.5012787723785166,"['emissions', ' emissions', ' and the']"
6826,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,"The most optimistic scenario, most likely should emissions be controlled according to the IPCC target of a global average temperature increase not exceeding 2°C.",112,109,0.5194805194805194,"[' emissions ', ' global ', 'temperature ']"
6827,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,The metrics used is the Global Warming Potentials (GWP) of a 100year time horizon published in the IPCC Fourth Assessment Report (AR4).,119,99,0.524822695035461,"['lobal ', 'arming ', 'otential', ' (GWP) ']"
6828,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,The table below summarizes the global warming potentials that were used.,510,94,0.5022831050228311,['the global warming potential']
6829,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,The aggregated GHG emissions and removals are expressed in CO₂ equivalents (Gg CO₂e) using the Global Warming Potential (GWP) defined by Intergovernmental Panel on Climate Change (IPCC).,1158,121,0.5045045045045045,"['lobal ', 'arming ', 'otential (GWP) ']"
6830,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,The carbon dioxide equivalent was calculated using the 100 year global warming potentials in accordance with the IPCC 2nd Assessment Report.,1313,101,0.5017421602787456,[' global warming potential']
6831,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,"To compare the reported gases, an equivalence called Global Warming Potential (GWP) has been used, as established by the IPCC.",1577,93,0.5128205128205128,"['lobal ', 'arming ', 'otential (GWP) ']"
6832,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,"In this regard, a recently updated livestock inventory, and updated global warming potentials (GWPs) as per the most recent IPCC Assessment Report (AR5) were used.",2374,103,0.5225806451612903,[' global warming potential']
6833,The two most prominent pulse emissions metrics are the global warming potential (GWP) and global temperature change potential (GTP) (see Glossary).,1582,The BUR2 inventory uses the global warming potentials as contained in the Second Assessment Report (SAR) of the IPCC.,2522,92,0.5151515151515151,['the global warming potential']
6834,"The climate responses to CO₂ emissions by convention include the effects of warming on the carbon cycle, so for consistency these also need to be determined for non-CO₂ emissions.",1582,"There are no studies on a definition of national emission factors, so, the calculations used the Tear 1 method and the default emission factors of the Guidelines.",152,125,0.5043988269794721,[' the ca']
6835,"The climate responses to CO₂ emissions by convention include the effects of warming on the carbon cycle, so for consistency these also need to be determined for non-CO₂ emissions.",1582,The calculation of emission projections in the waste sector was based on the mathematical formulae and definitions described in the IPCC Guidelines for waste categories.,364,116,0.5114942528735632,"[' emission', ' on the ']"
6836,"The climate responses to CO₂ emissions by convention include the effects of warming on the carbon cycle, so for consistency these also need to be determined for non-CO₂ emissions.",1582,"In the emissions analysis, both the emissions level and emissions trend approaches were considered with and without forestry and other land use (FOL) emissions.",2660,124,0.5132743362831859,"[' emissions ', ' consi', ' emissions.']"
6837,The methodology for doing this has been placed on a more robust scientific footing compared to ARS (high confidence).,1582,The methodology of emission estimation corresponds to the IPCC 2006 Guidelines.,2497,75,0.5102040816326531,['The methodology ']
6838,The methodology for doing this has been placed on a more robust scientific footing compared to ARS (high confidence).,1582,The methodologies used in this third national communication are those of the revised 1996 IPCC.,2565,78,0.5094339622641509,"['The methodolog', ' this ']"
6839,The methodology for doing this has been placed on a more robust scientific footing compared to ARS (high confidence).,1582,This methodology is no different from those used in the first and second national communications.,2566,78,0.5046728971962617,[' methodology ']
6840,The methodology for doing this has been placed on a more robust scientific footing compared to ARS (high confidence).,1582,The methodology for estimating emissions from the agriculture sector is taken from the 2006 IPCC Tier 1 guidelines.,3875,74,0.5086206896551724,['The methodology for ']
6841,Methane from fossil fuel sources has slightly higher emissions metric values than those from biogenic sources since it leads to additional fossil CO₂ in the atmosphere (high confidence).,1582,"Mitigation refers to human interventions to reduce the emission of greenhouse gases from anthropogenic sources or enhance their removal from the atmosphere (UNFCCC, 2009).",548,119,0.5154061624649859,"[' emission', ' from ', 'genic sources ', 'the atmosphere (']"
6842,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Below Table provides the GWP of GHG assessed in the inventory report.,1158,72,0.5136612021857924,"[' of GHG', ' assessed in the ']"
6843,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Global warming potentials from the IPCC Fourth Assessment Report have been used in the inventory.,1517,79,0.5023696682464456,[' have been ']
6844,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Emission factors for logged forests are based on provisions obtained from forest concessions.,1563,73,0.5024154589371981,"['Emission', 's for ']"
6845,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Emissions were calculated for the same gases that were included in the SNA.,1881,73,0.5185185185185186,['Emissions ']
6846,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,"CH, emissions derived from coal mining and handling (mining and post mining) have been calculated based on the Tier 1 approach.",2355,79,0.5062240663900415,"['missions ', 'have been calculated ']"
6847,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,The GHG emissions included the direct GHG gases and other gases include in the Montreal protocol like F-Gases.,2457,81,0.5089285714285714,['missions ']
6848,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Emission factors for the livestock and forestry activities were largely adopted from the 2006 IPCC Guideline.,2469,74,0.5022421524663677,"['Emission', 's for the ']"
6849,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Therefore the uncertainty was not calculated for this emission.,2771,71,0.5084745762711864,[' calculated for ']
6850,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Emissions were calculated for the same gases that were included in the SNA.,3153,73,0.5185185185185186,['Emissions ']
6851,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Exception is the IPPU sector where GHG emissions were recalculated for all previous years.,3560,70,0.5686274509803921,['calculated for ']
6852,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,The emission coefficients offered in the IPCC Guidelines are provided in the Table 23 and are calculated under following assumptions:,3601,80,0.5101214574898785,"['mission', 'ed in the ', ' calculated ']"
6853,Emissions metrics for the entire suite of GHGS assessed in the AR6 have been calculated for various time horizons.,1582,Exception is the IPPU sector where GHG emissions were recalculated for all previous years.,3702,70,0.5686274509803921,['calculated for ']
6854,Global surface temperature response from aggregated emissions of short-lived greenhouse gases over time is determined by multiplying these cumulative CO₂-e by TCRE (see Section TS.3.2.1).,1583,"Sea-surface temperatures are warming due to increased concentrations of greenhouse gases in the atmosphere (IPCC, 2007).",283,124,0.501628664495114,"['surface temperature', 'ions of ', 'greenhouse gases ']"
6855,Global surface temperature response from aggregated emissions of short-lived greenhouse gases over time is determined by multiplying these cumulative CO₂-e by TCRE (see Section TS.3.2.1).,1583,"In order to determine the relative emissions of gases, the emission of greenhouse gases is expressed in terms of CO₂ equivalent.",1365,124,0.5015873015873016,"[' emission', 'greenhouse gases ']"
6856,Global temperature response to a year's worth of current emissions from different sectors informs about the mitigation potential (Figure TS.20).,1584,"Global Temperature Gauges (GTP), which can be used to quantify and report absolute and relative contributions of GHG emissions of different substances and emissions from regions/countries or sources/sectors.",214,129,0.5014245014245013,"['Global ', 'emperature ', 'emissions ', ' different s']"
6857,"As pointed out in ARS, ultimately, it is a matter for policymakers to decide which emissions metric is most applicable to their needs.",1585,It also indicates that emissions metrics can make it easier to compare the effects of emissions in support of policy objectives.,213,91,0.5038167938931297,[' emissions ']
6858,"This Report does not recommend the use of any specific emissions metric, as the most appropriate metric depends on the policy goal and context (see Chapter 7, Section 7.6).",1585,"Finland has undertaken several research programmes and projects to improve the quality of the country-specific emission factors and other parameters, as well as the methods used in the greenhouse gas inventory (see also Chapter 8, Section 8.2.4).",1439,145,0.5454545454545454,"['specific emission', 'n the ', ' (see ', 'Chapter ', ', Section ']"
6859,"This Report does not recommend the use of any specific emissions metric, as the most appropriate metric depends on the policy goal and context (see Chapter 7, Section 7.6).",1585,"Finland has undertaken several research programmes and projects to improve the quality of the country-specific emission factors and other parameters, as well as the methods used in the greenhouse gas inventory (see also Chapter 8, Section 8.2.4).",2590,145,0.5454545454545454,"['specific emission', 'n the ', ' (see ', 'Chapter ', ', Section ']"
6860,A detailed assessment of GHG metrics to support climate change mitigation and associated policy contexts is provided in the WGIII contribution to the AR6.,1585,"The achievement of the Paris Agreement temperature targets will require significant new technologies, as noted by the IPCC Working Group III contributions to the Sixth Assessment Report.",335,124,0.5058823529411764,"['ment of ', 'III contribution', ' to the ']"
6861,A detailed assessment of GHG metrics to support climate change mitigation and associated policy contexts is provided in the WGIII contribution to the AR6.,1585,The analysis of climate change mitigation measures is based on the four GHG-emitting sectors.,2679,96,0.5020242914979758,"[' climate change mitigation ', 'n the ']"
6862,"When including other GHGs, the choice of emissions metric affects the quantification of net zero GHG emissions and their resulting temperature outcome (high confidence).",1587,"The increase could happen both from an emissions reduction from other sources and from the sources restructuring, i.e., a transfer to other line ministries and agencies.",141,125,0.5029585798816568,[' emissions ']
6863,"When including other GHGs, the choice of emissions metric affects the quantification of net zero GHG emissions and their resulting temperature outcome (high confidence).",1587,This section describes the estimation of methane emissions resulting from enteric fermentation from livestock.,944,109,0.5017921146953406,"['s the ', 'ation of ', 'emissions ', 'esulting ']"
6864,Reaching and sustaining net zero GHG emissions typically leads to a peak and decline in temperatures when quantified with the global warming potential over a 100year period (GWP-100).,1587,"The aggregation of GHG emissions have been estimated, and will be reported, using the 100-year timehorizon global warming potential values from the IPCC Second Assessment Report.",1177,122,0.5041551246537397,"['GHG emissions ', ' global warming potential ']"
6865,Carbon-cycle responses are more robustly accounted for in emissions metrics compared to ARS (high confidence).,1587,Military aviation emissions are thought to be accounted for under domestic aviation.,1662,76,0.5051546391752577,[' accounted for ']
6866,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,Reference and sectoral approaches have been used to estimate the CO₂ emissions for the energy sector.,47,101,0.5190839694656488,"[' approaches ', ' used to ', ' emissions ']"
6867,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,Some countries and regions will have residual emissions while others (such as forested regions) will have negative emissions.,496,107,0.5034965034965035,[' emissions.']
6868,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,The third largest emission source was related to methane emissions from solid waste disposal sites that contributed 10.6 % of overall emissions.,519,111,0.5180327868852459,"['ed to ', ' emissions.']"
6869,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,Emissions was recalculated due to consideration of relatively high variation in EF for some periods recognized during the 2016 revision.,1198,105,0.505050505050505,"['missions ', ' for s']"
6870,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,Data are extracted from the latest national inventory of greenhouse gases and from the database of ENERDATA¹.,1316,108,0.5037037037037038,['greenhouse gases ']
6871,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,"In order to determine the relative emissions of gases, the emission of greenhouse gases is expressed in terms of CO₂ equivalent.",1365,104,0.5190311418685121,"['lative emissions of ', ' greenhouse gases ']"
6872,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,The emission factors used to estimate fugitive methane emissions are not explained in the initial national communication report.,1472,103,0.5190311418685121,"[' emission', 'used to ', 'e emissions ']"
6873,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,"Indirect N,O emissions were then estimated by multiplying the N effluent by the N₂O emission factor to estimate indirect N₂O emissions.",1853,109,0.5067567567567568,"['emissions ', ' emission', ' emissions.']"
6874,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,A default emission factor expressed in equation 2.8 of the 2006 IPCC Guidelines is used to estimate emissions.,1992,106,0.5018450184501845,"[' emission', ' emissions.']"
6875,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,"For the own emission factors, they are the uncertainty values that accompany each emission factor from its respective source and in some cases are obtained from the expert concept.",2391,122,0.5219941348973607,"[' emission', ' emission']"
6876,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,Reference approach was used to estimate the CO₂ emissions of the energy sector based on the Revised 1996 IPCC Guidelines for the years 2000-2010.,2443,110,0.5098039215686274,"[' approach', 'used to ', ' emissions of ']"
6877,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,The methodological approaches used to estimate and account for anthropogenic greenhouse gas emissions and their abatement employ standard methods.,2519,107,0.5407166123778502,"[' approaches ', 'used to ', ' greenhouse gas', ' their ']"
6878,New emissions metric approaches can be used to generate equivalent cumulative emissions of CO₂ for short-lived greenhouse gases based on their rate of emissions.,1587,A default emission factor expressed in equation 2.8 of the 2006 IPCC Guidelines is used to estimate emissions.,3264,106,0.5018450184501845,"[' emission', ' emissions.']"
6879,"There is high confidence that, with the exception of surface ozone, reductions in pollutant precursors contributed to temporarily improved air quality in most regions of the world.",1590,"The aim is to ensure that the estimates of emissions are accurate, transparent, consistent through time and comparable with those produced in the inventories of other countries.",1629,127,0.5098039215686274,['e that']
6880,Figure TS.20 | Global surface temperature change 10 and 100 years after a one-year pulse of present-day emissions.,1592,Any increase in sea-surface temperature can lead to higher peaks of storm surges and a greater risk of coastal disasters.,286,74,0.5276595744680851,['surface temperature c']
6881,"The intent of this figure is to show the sectoral contribution to present-day climate change by specific climate forcers, including carbon dioxide (CO) as well as short-lived climate forcers (SLCFS).",1592,"The inventory covers sources of GHG emissions which results from anthropogenic activities for direct GHGs, including carbon dioxide (CO2) and their removals by sinks.",470,125,0.5205479452054795,"['The in', 's, including carbon dioxide (CO']"
6882,"The intent of this figure is to show the sectoral contribution to present-day climate change by specific climate forcers, including carbon dioxide (CO) as well as short-lived climate forcers (SLCFS).",1592,"Since the beginning of the industrial revolution there has been a global increase in the atmospheric concentration of greenhouse gases, including carbon dioxide (CO), methane (CH4) and nitrous oxide (N2O) (IPCC, 2014).",1630,144,0.5131894484412469,"['ution t', ', including carbon dioxide (CO)']"
6883,"The temperature response is broken down by individual species and shown for total anthropogenic emissions (top), and sectoral emissions on 10-year (left) and 100-year time scales (right).",1592,The treatment systems should be reported in detail in order to obtain data on emissions and residues from the treatment process.,2364,125,0.5015873015873016,[' emissions ']
6884,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,The emission factors recommended by the IPCC Guidelines have generally been used.,143,55,0.5093167701863355,[' emission']
6885,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,IPCC emission factors were used for the calculation of all the above mentioned sectors.,389,57,0.5029940119760479,[' emission']
6886,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,IPCC emission factors were used for the calculation of all above mentioned sectors.,415,55,0.5153374233128835,[' emission']
6887,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CH4 emissions arise from enteric fermentation and manure management associated with livestock.,527,58,0.5287356321839081,[' emissions ar']
6888,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,Emissions are then summed over all manure management systems.,961,49,0.5106382978723405,['missions are ']
6889,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CH4 emissions from incineration and open burning of waste are a result of incomplete combustion.,1068,59,0.5227272727272727,"[' emissions ', ' burning ']"
6890,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CH₂ emissions from incineration and open burning of waste are a result of incomplete combustion.,1081,59,0.5227272727272727,"[' emissions ', ' burning ']"
6891,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,The emissions from IPPU are calculated based on the regression analyses model.,1138,55,0.5063291139240507,[' emissions ']
6892,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,The emissions reference values were derived from the relevant IPCC guidelines.,1175,55,0.5063291139240507,[' emissions ']
6893,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,"Indeed, CO₂ emissions related to biomass consumption are accounted for in the LULUCF sector.",1217,64,0.5348837209302326,"[' emissions ', 'biomass ']"
6894,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,The emission factors were determined from the carbon content of the fuel.,1656,53,0.5359477124183006,[' emission']
6895,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CO₂ emissions from the burning of low shrublandswere included by using Eq.,1788,54,0.5454545454545454,[' emissions ']
6896,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CO₂ emissions from Fuel Combustion (2011 Edition).,1855,50,0.5076923076923077,[' emissions ']
6897,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,Emissions were calculated for the same gases that were included in the SNA.,1881,52,0.5161290322580645,['missions ']
6898,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CO₂ emissions are calculated using the Tier 1 calculation method.,2029,50,0.5241379310344827,[' emissions are ']
6899,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,These emissions are presented separately for information purposes but are included in Table 3.,2281,60,0.5172413793103448,[' emissions are ']
6900,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,Emissions from organic soils and biomass burning in forest land have also been estimated using the default tier 1 method.,2528,76,0.5174129353233831,"['missions ', ' biomass burning ']"
6901,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CO2 emissions were assessed using the sectoral approach.,2577,51,0.5147058823529411,[' emissions ']
6902,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,Emissions were calculated for the same gases that were included in the SNA.,3153,52,0.5161290322580645,['missions ']
6903,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,CO₂ emissions are calculated using the Tier 1 calculation method.,3301,50,0.5241379310344827,[' emissions are ']
6904,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,Direct N2O emissions are due to nitrification combined with denitrification of manure nitrogen.,3884,65,0.5257142857142857,['O emissions are ']
6905,CO emissions are excluded from open biomass burning and residential biofuel use.,1592,"For cropland, the value comes from the burning of crops/residues on the fields.",3948,54,0.5031446540880503,[' burning ']
6906,Effect of a one year pulse of present-day emissions on global surface temperature,1593,Tier 1 methods are used to estimate all emissions in the Waste sector.,1640,51,0.5033112582781457,[' emissions ']
6907,Effect of a one year pulse of present-day emissions on global surface temperature,1593,The choice of value depends on the type of DM presented by each one of the herds.,2203,64,0.5061728395061729,['present']
6908,Effect of a one year pulse of present-day emissions on global surface temperature,1593,The Tier 2 approach was used to estimate CO₂ emissions from lubricant use.,2799,58,0.5032258064516129,[' emissions ']
6909,Effect of a one year pulse of present-day emissions on global surface temperature,1593,The choice of value depends on the type of DM presented by each one of the herds.,3475,64,0.5061728395061729,['present']
6910,There is greater diversity in the end-of-century response among the scenarios.,1594,More detailed descriptions of the methodologies can be found in these documents.,24,57,0.5063291139240507,[]
6911,There is greater diversity in the end-of-century response among the scenarios.,1594,Therefore the emissions have been estimated only for last few years.,298,53,0.5068493150684932,[]
6912,There is greater diversity in the end-of-century response among the scenarios.,1594,The trend shows a general increase in the GHGs from the Energy sector over the period 2001 2017.,565,63,0.5057471264367817,[' in the ']
6913,There is greater diversity in the end-of-century response among the scenarios.,1594,The IPCC guidelines require that the inventory estimates be published with the uncertainty range across the sectors.,617,78,0.5154639175257731,[' the s']
6914,There is greater diversity in the end-of-century response among the scenarios.,1594,will be prepared on the basis of already prepared scenarios.,1209,49,0.5072463768115942,"['n the ', ' scenarios.']"
6915,There is greater diversity in the end-of-century response among the scenarios.,1594,The Party also clarified that there is inconsistency in the land-use classes used by various institutions in the country.,1597,74,0.5125628140703518,['y in the ']
6916,There is greater diversity in the end-of-century response among the scenarios.,1594,This was the first inventory to show annual emission estimates and trends across the time series.,1631,64,0.5028571428571429,[]
6917,There is greater diversity in the end-of-century response among the scenarios.,1594,The main categories of the inventory were defined from a level evaluation.,1863,50,0.5263157894736843,[]
6918,There is greater diversity in the end-of-century response among the scenarios.,1594,The choice of value depends on the type of DM presented by each of the herds.,2115,54,0.5161290322580645,['n the ']
6919,There is greater diversity in the end-of-century response among the scenarios.,1594,The choice of value depends on the type of DM presented by each of the herds.,2180,54,0.5161290322580645,['n the ']
6920,There is greater diversity in the end-of-century response among the scenarios.,1594,The choice of value depends on the type of DM presented by each one of the herds.,2203,54,0.5283018867924528,['n the ']
6921,There is greater diversity in the end-of-century response among the scenarios.,1594,The use of liquid fuels for that category is also among the main categories.,2265,51,0.5064935064935066,[' among the ']
6922,There is greater diversity in the end-of-century response among the scenarios.,1594,This chapter presents the results of greenhouse gas emissions over the period 1990-2012.,2573,62,0.5060240963855422,[]
